A,0,0.3442622950819672,-0.16393442622950818,-0.41588539159586113,0.6229508196721312,-0.4918032786885246,-0.48310797446128995,0.7049180327868853,-0.7868852459016393,-0.578730522845704,0.5573770491803278,-0.9672131147540983,-0.6002183580466437,0.3770491803278688,-0.7704918032786885,0.08820861857907336,0.4098360655737705,-1.0,-0.5710822974972645,0.39344262295081966,-0.7540983606557377,-0.9077424002667668,0.3770491803278688,-0.6229508196721312,-1.0,0.16393442622950818,-0.7704918032786885,0.06203495679661959,0.18032786885245902,-0.9836065573770492,-0.6848561173591734,0.21311475409836064,-0.6557377049180327,-0.8588834864415466,0.19672131147540983,-0.5081967213114754,-0.758622404858351,-0.04918032786885246,-0.7213114754098361,-0.08074601800338488,-0.03278688524590164,-0.9508196721311475,-0.910626451294283,0.01639344262295082,-0.6065573770491803,-0.6867657823328572,0.01639344262295082,-0.4426229508196721,-0.26900836160961483,-0.26229508196721313,-0.6557377049180327,-0.2468860253947155,-0.22950819672131148,-0.8360655737704918,-0.7790233375756082,-0.16393442622950818,-0.6229508196721312,-0.5211790140894836,-0.14754098360655737,-0.47540983606557374,-0.14296624675065783
A,0,0.3559322033898305,-0.15254237288135594,-0.4504819595057912,0.6440677966101694,-0.4745762711864407,-0.5056989444123835,0.7288135593220338,-0.7966101694915254,-0.5742540559540374,0.5932203389830508,-0.9661016949152542,-0.5732285858374284,0.3898305084745763,-0.7796610169491526,0.03534757389712323,0.423728813559322,-1.0,-0.6198298820149573,0.4067796610169492,-0.7457627118644068,-0.9328802753703249,0.3898305084745763,-0.6101694915254238,-1.0,0.1694915254237288,-0.7796610169491526,0.036648127296169924,0.1864406779661017,-0.9830508474576272,-0.7071272873761777,0.2033898305084746,-0.6610169491525424,-0.8547241782319686,0.2033898305084746,-0.5084745762711864,-0.7229668651959462,-0.03389830508474576,-0.7288135593220338,-0.08168451884123878,-0.01694915254237288,-0.9491525423728814,-0.9193983387927915,0.03389830508474576,-0.6101694915254238,-0.6991821505024497,0.03389830508474576,-0.4406779661016949,-0.2749109014194084,-0.2542372881355932,-0.6610169491525424,-0.22314853531947793,-0.22033898305084745,-0.847457627118644,-0.7714532174226454,-0.15254237288135594,-0.6101694915254238,-0.5309381271419331,-0.13559322033898305,-0.4576271186440678,-0.1604439629935219
A,0,0.3275862068965517,-0.15517241379310345,-0.48300209829161556,0.6206896551724138,-0.4827586206896552,-0.5586604429903841,0.7068965517241379,-0.7931034482758621,-0.6236437605647155,0.5517241379310345,-0.9827586206896551,-0.6183942454135725,0.3448275862068966,-0.7586206896551724,-0.058607411469651205,0.3793103448275862,-1.0,-0.6716016921381309,0.3620689655172414,-0.7413793103448276,-0.9503507936231107,0.3448275862068966,-0.603448275862069,-1.0,0.1206896551724138,-0.7586206896551724,-0.023420902459483386,0.13793103448275862,-0.9827586206896551,-0.7050722212008459,0.1724137931034483,-0.6551724137931034,-0.8235478161331501,0.15517241379310345,-0.5,-0.6838061644415001,-0.08620689655172414,-0.7241379310344828,-0.1031004957916739,-0.06896551724137931,-0.9482758620689655,-0.8735022294214967,-0.017241379310344827,-0.603448275862069,-0.6659549270169898,-0.017241379310344827,-0.43103448275862066,-0.26620790098833047,-0.3103448275862069,-0.6551724137931034,-0.20802580023661446,-0.27586206896551724,-0.8448275862068966,-0.708643010887138,-0.20689655172413793,-0.6206896551724138,-0.4828295558170297,-0.1896551724137931,-0.46551724137931033,-0.13468206517316456
A,0,0.3157894736842105,-0.12280701754385964,-0.5031313437187875,0.631578947368421,-0.47368421052631576,-0.5815273282585154,0.7017543859649122,-0.7894736842105263,-0.6329764203368483,0.5614035087719298,-0.9824561403508771,-0.6134876972343468,0.3333333333333333,-0.7719298245614035,-0.11507465915815936,0.3684210526315789,-1.0,-0.705683078764167,0.3684210526315789,-0.7368421052631579,-0.9611596130440218,0.3508771929824561,-0.5964912280701754,-1.0,0.12280701754385964,-0.7543859649122807,-0.06038396875443489,0.14035087719298245,-0.9824561403508771,-0.7165766373712154,0.15789473684210525,-0.6491228070175439,-0.811803149656828,0.15789473684210525,-0.49122807017543857,-0.6659381753434179,-0.08771929824561403,-0.7192982456140351,-0.11905201871214327,-0.08771929824561403,-0.9473684210526315,-0.869426620032677,-0.03508771929824561,-0.5964912280701754,-0.65963423710887,-0.017543859649122806,-0.42105263157894735,-0.2704382164662254,-0.3157894736842105,-0.6491228070175439,-0.20423478738222414,-0.2807017543859649,-0.8421052631578947,-0.700222419518556,-0.21052631578947367,-0.5964912280701754,-0.4904645914356458,-0.21052631578947367,-0.45614035087719296,-0.16446045641261775
A,0,0.3508771929824561,-0.14035087719298245,-0.4929908407437871,0.6491228070175439,-0.47368421052631576,-0.5666297932801744,0.7368421052631579,-0.7894736842105263,-0.6263795255475842,0.5789473684210527,-0.9824561403508771,-0.6101086269371084,0.3684210526315789,-0.7719298245614035,-0.053641676722864566,0.40350877192982454,-1.0,-0.667810366171134,0.40350877192982454,-0.7368421052631579,-0.9491437596911193,0.38596491228070173,-0.5964912280701754,-1.0,0.14035087719298245,-0.7719298245614035,-0.009692715613660568,0.17543859649122806,-0.9824561403508771,-0.6812368057834131,0.19298245614035087,-0.6491228070175439,-0.7966912245782031,0.17543859649122806,-0.49122807017543857,-0.6626835799138967,-0.07017543859649122,-0.7192982456140351,-0.08427577397210703,-0.05263157894736842,-0.9473684210526315,-0.8417978371862211,0.0,-0.5964912280701754,-0.6268080261556382,0.0,-0.42105263157894735,-0.2313648552909305,-0.2982456140350877,-0.6491228070175439,-0.18642512895026303,-0.2631578947368421,-0.8421052631578947,-0.6743406282112903,-0.19298245614035087,-0.6140350877192983,-0.4439396238105329,-0.19298245614035087,-0.47368421052631576,-0.09795774387065469
A,0,0.4,-0.14,-0.41921835798220297,0.72,-0.44,-0.46763585233379085,0.8,-0.78,-0.5098822443264399,0.66,-1.0,-0.49110802003822557,0.44,-0.74,0.06683100726626161,0.44,-1.0,-0.5500013058230487,0.42,-0.76,-0.8944658594354802,0.42,-0.58,-1.0,0.2,-0.76,0.08144711067213557,0.18,-0.98,-0.6263326903959591,0.2,-0.66,-0.8286203015731667,0.2,-0.48,-0.7718079269472291,-0.04,-0.72,-0.012380985444153026,-0.06,-0.92,-0.8122489082772265,-0.02,-0.6,-0.655429161430292,0.02,-0.42,-0.31245927092635356,-0.28,-0.64,-0.1247239365664321,-0.28,-0.8,-0.6387103893460805,-0.22,-0.56,-0.44424673520062347,-0.18,-0.42,-0.13859051474597622
A,0,0.4,-0.14,-0.40680466254996067,0.74,-0.44,-0.45817958664988406,0.8,-0.78,-0.49312096513464304,0.68,-1.0,-0.45653323469671014,0.48,-0.74,-0.019571908116862193,0.46,-1.0,-0.5879069742690833,0.44,-0.78,-0.8936270892194302,0.44,-0.6,-1.0,0.22,-0.74,-0.014085868629348467,0.2,-1.0,-0.6685055447553414,0.22,-0.68,-0.8456405088765883,0.22,-0.5,-0.8110151015862482,-0.02,-0.7,-0.10614273824909205,-0.04,-0.92,-0.8421754318930748,0.02,-0.6,-0.6794711101677285,0.04,-0.44,-0.37241422770871035,-0.26,-0.62,-0.22130197236588797,-0.26,-0.8,-0.7024858672472681,-0.2,-0.58,-0.5296059080955824,-0.16,-0.44,-0.2743745729869054
A,0,0.40425531914893614,-0.1276595744680851,-0.429455497827843,0.7659574468085106,-0.44680851063829785,-0.474327384592803,0.851063829787234,-0.7872340425531915,-0.5060460657026092,0.723404255319149,-1.0,-0.4747857049263584,0.48936170212765956,-0.7446808510638298,0.005865571554754248,0.48936170212765956,-1.0,-0.5499806579895543,0.46808510638297873,-0.7872340425531915,-0.8697039002118787,0.44680851063829785,-0.6170212765957447,-1.0,0.23404255319148937,-0.7446808510638298,0.012557458609219078,0.2127659574468085,-1.0,-0.6609985724769446,0.2127659574468085,-0.6808510638297872,-0.8682337987604879,0.23404255319148937,-0.5106382978723404,-0.8497916326917292,-0.02127659574468085,-0.7021276595744681,-0.07946277930055089,-0.0425531914893617,-0.9361702127659575,-0.8445675988619072,0.0,-0.5957446808510638,-0.6970819048390974,0.0425531914893617,-0.425531914893617,-0.3925014590785237,-0.2765957446808511,-0.6170212765957447,-0.19518080331677498,-0.2765957446808511,-0.7872340425531915,-0.7037870316285882,-0.2127659574468085,-0.574468085106383,-0.5358321840406296,-0.1702127659574468,-0.44680851063829785,-0.27859088635206714
A,0,0.43478260869565216,-0.13043478260869565,-0.4525149636943601,0.782608695652174,-0.43478260869565216,-0.4812631357066325,0.8913043478260869,-0.782608695652174,-0.49854189049606074,0.7608695652173914,-1.0,-0.43203056120573413,0.5217391304347826,-0.7608695652173914,0.09165786065289003,0.5217391304347826,-1.0,-0.5152560019312585,0.4782608695652174,-0.7608695652173914,-0.8617229080717216,0.4782608695652174,-0.6086956521739131,-1.0,0.2608695652173913,-0.7608695652173914,0.09984729849149171,0.2391304347826087,-1.0,-0.6179787384873365,0.2391304347826087,-0.6739130434782609,-0.8195345595161087,0.2608695652173913,-0.5217391304347826,-0.7794163434344894,0.021739130434782608,-0.717391304347826,-0.006399669086814792,-0.021739130434782608,-0.9347826086956522,-0.8433689414237412,0.021739130434782608,-0.6086956521739131,-0.6663742003379198,0.043478260869565216,-0.43478260869565216,-0.316928081393322,-0.2391304347826087,-0.6521739130434783,-0.13725216202953824,-0.2608695652173913,-0.8043478260869565,-0.6906608858068833,-0.1956521739130435,-0.5869565217391305,-0.49060800586829745,-0.15217391304347827,-0.43478260869565216,-0.18495090765949093
A,0,0.45652173913043476,-0.15217391304347827,-0.3783419091021997,0.782608695652174,-0.43478260869565216,-0.33811668351941815,0.8913043478260869,-0.782608695652174,-0.33563355008340445,0.7608695652173914,-0.9782608695652174,-0.24492866592183646,0.5217391304347826,-0.7391304347826086,0.3223836390900329,0.5217391304347826,-1.0,-0.3632430704732456,0.5,-0.7608695652173914,-0.8006062374206351,0.5,-0.6086956521739131,-1.0,0.2608695652173913,-0.7391304347826086,0.258211333351337,0.2391304347826087,-0.9782608695652174,-0.6245305960053581,0.2608695652173913,-0.6739130434782609,-0.941422155560133,0.2608695652173913,-0.5,-0.9610312327767325,0.021739130434782608,-0.717391304347826,0.07145588710669908,0.0,-0.9347826086956522,-0.9281025987558843,0.043478260869565216,-0.6086956521739131,-0.7396626202760724,0.06521739130434782,-0.43478260869565216,-0.3454631803257024,-0.2391304347826087,-0.6304347826086957,-0.13478397750252824,-0.2391304347826087,-0.8043478260869565,-0.7776863851285951,-0.17391304347826086,-0.5652173913043478,-0.5461267116466054,-0.13043478260869565,-0.43478260869565216,-0.20155784606194316
